year,rank,title,artist,lyrics_raw,lyrics_url,lyrics_clean,lines,tokens,vader,fk_grade,ttr,repetition_ratio,compressibility,is_top5
1958,29,Sweet Little Sixteen,Chuck Berry,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,30,"Topsy II"" / ""Topsy I",Cozy Cole,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,31,"Looking Back"" / ""Do I Like It",Nat King Cole,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,32,Book of Love,The Monotones,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,33,Tea for Two Cha Cha,Tommy Dorsey Orchestra & Warren Covington,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,34,Tears on My Pillow,Little Anthony and the Imperials,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,35,Short Shorts,The Royal Teens,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,36,Great Balls of Fire,Jerry Lee Lewis,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,37,Lollipop,The Chordettes,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,38,Splish Splash,Bobby Darin,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,39,Who's Sorry Now?,Connie Francis,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,40,"My True Love"" / ""Leroy",Jack Scott,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,41,Endless Sleep,Jody Reynolds,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,42,Do You Want to Dance?,Bobby Freeman,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,43,When,The Kalin Twins,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,44,To Know Him Is to Love Him,The Teddy Bears,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,45,April Love,Pat Boone,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,46,Rebel-'Rouser,Duane Eddy,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,47,Oh Julie,The Crescendos,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,48,The Stroll,The Diamonds,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,49,"Hard Headed Woman"" / ""Don't Ask Me Why",Elvis Presley,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1958,50,Peggy Sue,Buddy Holly,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
